State,County,latitude,longitude,NO2_AQI_p1,NO2_AQI_p2,NO2_AQI_p3,O3_AQI_p1,O3_AQI_p2,O3_AQI_p3,SO2_AQI_p1,SO2_AQI_p2,SO2_AQI_p3,CO_AQI_p1,CO_AQI_p2,CO_AQI_p3
Texas,Dallas,32.84057277272743,-96.82800865909071,19.40151013796161,17.302063558403834,16.255475299961187,29.04278597814371,31.52465183333209,35.534637525692375,0.5188404627841775,0.33743568402584023,0.14617178130456124,3.8695679451033778,3.0394659546159692,2.486835287312084
Texas,El Paso,31.78743199679496,-106.4427262596149,31.069740381998436,30.266901008818827,29.537696919781176,36.06087718514435,40.0097883239982,44.56015680873236,1.4772883520107185,1.5272306164907723,1.1663495022114025,6.731182795698924,6.731182795698924,6.731182795698924
Texas,Harris,29.73137050693844,-95.3153727851928,20.574179082303786,18.032123717097758,16.32276585186998,30.79386345024684,32.17685160920071,32.75783686279174,0.0650906698956597,0.0,0.0,5.3266968462575965,5.172703933245233,5.076260746000834
Texas,McLennan,31.653085999999927,-97.07070399999988,4.029652018630119,5.222830224215053,5.957158747056601,29.817938481800635,33.12939977175205,36.72037345496735,0.883053251667779,0.7913060987287042,0.7913060987287042,1.8889686700721953,1.8718371996299161,1.8572519798021552
Texas,Travis,30.354147999999967,-97.72595749999988,16.218088432169257,15.364086494285239,15.083750301268747,31.66514786495602,35.596919049839954,36.855675460646985,0.08373072482710567,0.08373072482710567,0.08373072482710567,5.925925925925926,5.925925925925926,5.925925925925926
Utah,Salt Lake,40.743475489394456,-111.90944037789572,22.363864664377026,22.09483308889138,23.306168426910475,53.865216537270996,59.192932224437065,56.79689083786402,0.6623755428552487,0.7024926285247876,0.7024926285247876,1.0777777777777775,1.0777777777777775,1.0777777777777775
Utah,Uintah,40.2076747514493,-109.54372412173916,3.900291311673426,3.7051636159599757,3.6132453724389517,36.7402139629667,48.03046671842333,48.03046671842333,0.0,0.0,0.0,15.096774193548386,15.096774193548386,15.096774193548386
Virginia,Alexandria City,,,20.572685574178223,18.668452176776228,18.417849191314588,36.03423273882801,41.25837453477816,43.64681134407942,1.225806451612903,1.225806451612903,1.225806451612903,5.235453839678131,5.235453839678131,5.235453839678131
Virginia,Fairfax,,,21.477272727272727,21.477272727272727,21.477272727272727,45.79486613962357,46.66755978094827,45.634646858332076,11.112903225806454,11.112903225806454,11.112903225806454,7.662959377386583,8.055295240893136,8.287477535983706
Virginia,Hampton City,37.103732999999956,-76.387017,6.9880224500048955,7.371363654752673,7.371363654752673,36.14041292682563,39.46462616462402,43.086190296991006,0.1638352736870709,0.13868365067127336,0.11739324829552607,2.288536881383363,2.1951482270365195,2.156827745740503
Virginia,Henrico,37.556520000000056,-77.40027000000008,19.625,19.625,19.625,25.1282312649291,29.865821094202254,35.38378877230099,0.38600120124751836,0.3934137731541101,0.5030899357319103,4.789248175271321,4.414041132511665,4.155294274872881
Virginia,Roanoke,37.283419999999985,-79.88452000000005,10.79257647391102,10.529519767909798,10.47511559056255,36.277436578764686,38.59055171130015,38.59055171130015,0.18024365469295275,0.18024365469295275,0.18024365469295275,2.887282818170489,3.226704362372864,3.226704362372864
Washington,King,47.58272900000001,-122.31417500000015,25.022616734317854,25.153187431686867,25.207186852539124,26.45591594523959,26.229809258991953,26.10393494312219,0.7314116026039961,0.8595862155239189,0.8931120293461704,4.072699808630196,4.137196059691021,4.176006162001449
Wisconsin,Milwaukee,43.00731762500003,-87.923818625,19.79648932973613,18.062452622375556,17.911802140257162,24.531297533712646,28.54375411728831,33.522927948380826,0.448996321825078,0.31828359667451483,0.368990026650567,5.419354838709676,5.419354838709676,5.419354838709676
Wyoming,Laramie,41.133793500000046,-104.65055199999988,10.442717057081683,10.608423840809134,10.678057753869872,38.031970073883514,41.00172899091058,42.36850598777419,0.7827412420412521,0.745072434934273,0.7547148739170275,1.6535710678849047,1.688928097992808,1.706070422804771
Wyoming,Uinta,41.37309700000001,-111.04237599999998,5.897446567111441,6.218431783575527,6.34617725384633,30.585591976659465,31.683251586424397,34.98353476307884,0.5673979322908286,0.5485037767553712,0.5485037767553712,2.255558017251566,2.255558017251566,2.255558017251566
Florida,Duval,30.338006499999985,-81.63100799242422,17.291596081594072,17.15339084756623,15.42591862851123,36.105909574827265,35.376682176149565,34.987734536233575,2.3683595264664414,2.3683595264664414,2.3683595264664414,6.575656773298306,6.478428836942591,6.442492067342659
Florida,Miami-Dade,25.763843800000014,-80.25346725000007,16.274039737973435,16.274039737973435,16.274039737973435,34.3062018630387,34.1501869120806,34.049682580965836,0.19002379910107237,0.19002379910107237,0.19002379910107237,3.5518161337914194,3.9530686395182117,4.0744882456612945
Florida,Pinellas,27.823511875000005,-82.68271050000007,12.512841920047489,12.500082240989686,12.491696981500034,34.42674968112209,33.97035533372958,35.30307729885686,1.9630501062317096,2.015959024855688,2.1177264028286436,3.751498567076246,3.6632607944619098,3.6119456545569557
Georgia,Fulton,33.74957100000004,-84.37435800000002,21.498882579020425,25.094075549257074,25.094075549257074,39.6492293827655,42.88886676284375,42.88886676284375,2.714047872330951,2.532123727716995,2.4163826955963175,8.730690076294602,8.730690076294602,8.730690076294602
Indiana,Vanderburgh,37.9955065,-87.58702899999992,14.631009821596482,14.377789169060325,14.295875438456434,35.73053857943557,39.822531914015904,43.884231401522214,1.784859998638742,2.2673896290513174,2.42404966180309,4.592542388369019,4.625882661514259,4.625882661514259
Massachusetts,Worcester,42.269137,-71.83491649999998,23.215626839443637,22.58904317921082,21.65036559549418,33.28349607072583,33.693638343324025,34.09806838454936,0.19980879914052457,0.27923499147736397,0.3447028803440392,4.36812801006753,4.106916625765316,4.079158145496099
Minnesota,Hennepin,44.97311850000004,-93.26423900000007,22.718380542126518,22.718380542126518,22.718380542126518,22.946596020131004,26.001250947281868,27.08457059783303,1.6396618202246631,1.846536321333335,1.9134420797447573,5.987558035644754,5.987558035644754,5.987558035644754
Mississippi,Hinds,32.337916499999984,-90.20419450000007,13.791216579966044,14.467664032768116,14.657996126577967,33.695805818617096,33.696800012923084,33.69723786554859,0.5842234504497973,0.5283078055857963,0.4726862947292447,2.380753486198026,2.581963387819146,2.7099856584111643
North Dakota,Burleigh,46.825425,-100.76821000000008,8.718485822120225,6.682829160932702,6.271914987580366,35.42024675509378,38.13781451321921,38.65267881001639,0.986946332758304,1.9776581514685616,1.9776581514685616,2.092818875141903,2.117685840934871,2.1278965032651644
Ohio,Franklin,40.058368214285714,-83.00553592857143,18.83735126571611,18.83735126571611,18.83735126571611,45.42165070674173,36.15855432363881,36.15855432363881,0.2855893521056933,0.2855893521056933,0.2855893521056933,2.1288259851694753,1.6681414453115477,1.6003267777275985
Tennessee,Shelby,35.174307900000024,-89.90720669999989,18.990424711319452,18.990424711319452,18.990424711319452,24.853794684603994,25.189266546626286,32.19723781188435,0.44296786163301144,0.44296786163301144,0.44296786163301144,4.194780188202742,3.9332660574142237,3.7866676545879425
Vermont,Rutland,43.608056000000026,-72.98277800000005,20.942048922276264,20.736019951001026,19.04281554724872,31.50477783919274,30.008383238142322,32.04820646149872,0.7126762757099521,0.5323647185981308,0.430630956641476,5.023441201979386,4.8912295860381505,4.478198343492545
